,Region/Country/Economy,Year,Million tonnes of CO2
884,Brunei Darussalam,1976,1.85165
885,Cambodia,1976,..
886,DPR of Korea,1976,84.568737
887,India,1976,232.139549
888,Indonesia,1976,38.800366
889,Malaysia,1976,17.653624
890,Mongolia,1976,..
891,Myanmar,1976,4.193414
892,Nepal,1976,0.244249
893,Pakistan,1976,19.092109
894,Philippines,1976,29.05613
895,Singapore,1976,9.121566
896,Sri Lanka,1976,2.686088
897,Chinese Taipei,1976,49.206281
898,Thailand,1976,24.114394
899,Viet Nam,1976,11.766228
900,Other Asia,1976,12.446482
901,Asia (excl. China),1976,541.623304
902,People's Rep. of China,1976,1071.332089
903,"Hong Kong, China",1976,12.604471
904,"China (incl. Hong Kong, China)",1976,1083.93656
905,Argentina,1976,89.361549
906,Bolivia,1976,3.526201
907,Brazil,1976,143.116898
908,Colombia,1976,30.023444
909,Costa Rica,1976,1.80165
910,Cuba,1976,25.137717
911,Curaçao,1976,10.847666
912,Dominican Republic,1976,5.347045
913,Ecuador,1976,6.862997
914,El Salvador,1976,1.952711
915,Guatemala,1976,2.897052
916,Haiti,1976,0.569452
917,Honduras,1976,1.421382
918,Jamaica,1976,6.205195
919,Nicaragua,1976,2.122074
920,Panama,1976,3.092588
921,Paraguay,1976,0.779567
922,Peru,1976,18.513808
923,Suriname,1976,..
924,Trinidad and Tobago,1976,5.183822
925,Uruguay,1976,5.46368
926,Venezuela,1976,59.47076
927,Other Non-OECD Americas,1976,9.589035
928,Non-OECD Americas,1976,433.286293
929,Bahrain,1976,5.684432
930,Islamic Rep. of Iran,1976,77.827619
931,Iraq,1976,19.28221
932,Jordan,1976,2.641021
933,Kuwait,1976,16.472991
934,Lebanon,1976,5.247473
935,Oman,1976,1.117322
936,Qatar,1976,3.47853
937,Saudi Arabia,1976,25.906123
938,Syrian Arab Republic ,1976,9.28906
939,United Arab Emirates,1976,6.371012
940,Yemen,1976,2.178356
941,Middle East,1976,175.496149
942,Canada,1977,401.597004
943,Chile,1977,18.680602
944,Mexico,1977,154.303385
945,United States,1977,4781.620648
946,OECD Americas,1977,5356.201639
947,Australia,1977,195.919366
948,Israel,1977,17.385602
949,Japan,1977,901.125478
950,Korea,1977,98.633923
951,New Zealand,1977,18.71835
952,OECD Asia Oceania,1977,1231.782719
953,Austria,1977,51.327818
954,Belgium,1977,123.416566
955,Czech Republic,1977,169.335137
956,Denmark,1977,59.935162
957,Estonia,1977,..
958,Finland,1977,50.02907
959,France,1977,448.854244
960,Germany,1977,1013.471761
961,Greece,1977,40.195782
962,Hungary,1977,76.925831
963,Iceland,1977,1.634358
964,Ireland,1977,23.487669
965,Italy,1977,332.594158
966,Latvia,1977,..
967,Lithuania,1977,..
968,Luxembourg,1977,12.956887
969,Netherlands,1977,138.521472
970,Norway,1977,26.583372
971,Poland,1977,375.04704
972,Portugal,1977,18.751929
973,Slovak Republic,1977,45.418863
974,Slovenia,1977,..
975,Spain,1977,165.222225
976,Sweden,1977,82.90431
977,Switzerland,1977,38.995933
978,Turkey,1977,72.221079
979,United Kingdom,1977,592.90971
980,OECD Europe,1977,3960.740376
981,Albania,1977,4.958544
982,Armenia,1977,..
983,Azerbaijan,1977,..
984,Belarus,1977,..
985,Bosnia and Herzegovina,1977,..
986,Bulgaria,1977,75.957976
987,Croatia,1977,..
988,Cyprus,1977,2.115335
989,Georgia,1977,..
990,Gibraltar,1977,0.058987
991,Kazakhstan,1977,..
992,Kosovo,1977,..
993,Kyrgyzstan,1977,..
994,Malta,1977,0.781007
995,Republic of Moldova,1977,..
996,Montenegro,1977,..
997,Republic of North Macedonia,1977,..
998,Romania,1977,160.745392
999,Russian Federation,1977,..
1000,Serbia,1977,..
1001,Tajikistan,1977,..
1002,Turkmenistan,1977,..
1003,Ukraine,1977,..
1004,Uzbekistan,1977,..
1005,Former Soviet Union (if no detail),1977,2632.012017
1006,Former Yugoslavia (if no detail),1977,78.493258
1007,Non-OECD Europe and Eurasia,1977,2955.122516
1008,Algeria,1977,17.722054
1009,Angola,1977,1.506541
1010,Benin,1977,0.334802
1011,Botswana,1977,..
1012,Cameroon,1977,1.332718
1013,Congo,1977,0.635409
1014,Côte d'Ivoire,1977,3.414592
1015,Dem. Rep. of Congo,1977,2.805207
1016,Egypt,1977,32.001619
1017,Eritrea,1977,..
1018,Ethiopia,1977,1.165957
1019,Gabon,1977,1.324602
1020,Ghana,1977,2.507349
1021,Kenya,1977,4.16436
1022,Libya,1977,10.675967
1023,Mauritius,1977,0.563669
1024,Morocco,1977,11.647206
1025,Mozambique,1977,2.307804
1026,Namibia,1977,..
1027,Niger,1977,..
1028,Nigeria,1977,16.809831
1029,Senegal,1977,1.818236
1030,South Africa,1977,217.293049
1031,South Sudan,1977,..
1032,Sudan,1977,3.394339
1033,United Rep. of Tanzania,1977,1.389029
1034,Togo,1977,0.341817
1035,Tunisia,1977,5.744272
1036,Zambia,1977,3.800083
1037,Zimbabwe,1977,6.915968
1038,Other Africa,1977,11.300179
1039,Africa,1977,362.916659
1040,Bangladesh,1977,4.803017
1041,Brunei Darussalam,1977,1.985738
1042,Cambodia,1977,..
1043,DPR of Korea,1977,89.49878
1044,India,1977,236.5238
1045,Indonesia,1977,46.374743
1046,Malaysia,1977,17.505987
1047,Mongolia,1977,..
1048,Myanmar,1977,4.48422
1049,Nepal,1977,0.28875
1050,Pakistan,1977,20.301552
1051,Philippines,1977,32.398885
1052,Singapore,1977,10.179076
1053,Sri Lanka,1977,2.905122
1054,Chinese Taipei,1977,53.014977
1055,Thailand,1977,26.747402
1056,Viet Nam,1977,12.738559
1057,Other Asia,1977,13.987812
1058,Asia (excl. China),1977,573.73842
1059,People's Rep. of China,1977,1212.911796
1060,"Hong Kong, China",1977,14.560916
1061,"China (incl. Hong Kong, China)",1977,1227.472712
1062,Argentina,1977,93.036328
1063,Bolivia,1977,3.751803
1064,Brazil,1977,146.985048
1065,Colombia,1977,31.030867
1066,Costa Rica,1977,2.280722
1067,Cuba,1977,27.472378
1068,Curaçao,1977,10.981704
1069,Dominican Republic,1977,5.677994
1070,Ecuador,1977,8.096243
1071,El Salvador,1977,2.015362
1072,Guatemala,1977,3.342738
1073,Haiti,1977,0.595034
1074,Honduras,1977,1.578267
1075,Jamaica,1977,6.843942
1076,Nicaragua,1977,2.614402
1077,Panama,1977,3.070677
1078,Paraguay,1977,1.117867
1079,Peru,1977,18.18615
1080,Suriname,1977,..
1081,Trinidad and Tobago,1977,5.939647
1082,Uruguay,1977,5.37865
1083,Venezuela,1977,61.603139
1084,Other Non-OECD Americas,1977,10.612284
1085,Non-OECD Americas,1977,452.211246
1086,Bahrain,1977,6.297152
1087,Islamic Rep. of Iran,1977,87.472493
1088,Iraq,1977,20.178715
1089,Jordan,1977,2.798023
1090,Kuwait,1977,18.111186
1091,Lebanon,1977,4.612881
1092,Oman,1977,1.310465
1093,Qatar,1977,4.047407
1094,Saudi Arabia,1977,34.43907
1095,Syrian Arab Republic ,1977,10.06045
1096,United Arab Emirates,1977,10.603244
1097,Yemen,1977,2.194749
1098,Middle East,1977,202.125835
1099,Canada,1978,403.135725
1100,Chile,1978,19.391089
1101,Mexico,1978,170.194443
1102,United States,1978,4771.142682
1103,OECD Americas,1978,5363.863939
1104,Australia,1978,191.090637
1105,Israel,1978,18.580527
1106,Japan,1978,895.71128
1107,Korea,1978,107.422637
1108,New Zealand,1978,18.215969
1109,OECD Asia Oceania,1978,1231.02105
1110,Austria,1978,53.665985
1111,Belgium,1978,128.767615
1112,Czech Republic,1978,165.308103
1113,Denmark,1978,59.55137
1114,Estonia,1978,..
1115,Finland,1978,54.638502
1116,France,1978,467.903295
1117,Germany,1978,1051.706583
1118,Greece,1978,42.652071
1119,Hungary,1978,84.813745
1120,Iceland,1978,1.75792
1121,Ireland,1978,23.205516
1122,Italy,1978,338.274617
1123,Latvia,1978,..
1124,Lithuania,1978,..
1125,Luxembourg,1978,14.160969
1126,Netherlands,1978,143.012102
1127,Norway,1978,27.084161
1128,Poland,1978,400.148279
1129,Portugal,1978,19.756023
1130,Slovak Republic,1978,50.650177
1131,Slovenia,1978,..
1132,Spain,1978,164.244725
1133,Sweden,1978,77.583881
1134,Switzerland,1978,40.108769
1135,Turkey,1978,73.033463
1136,United Kingdom,1978,591.088378
1137,OECD Europe,1978,4073.116249
1138,Albania,1978,5.619529
1139,Armenia,1978,..
1140,Azerbaijan,1978,..
1141,Belarus,1978,..
1142,Bosnia and Herzegovina,1978,..
1143,Bulgaria,1978,79.019714
1144,Croatia,1978,..
1145,Cyprus,1978,2.233691
1146,Georgia,1978,..
1147,Gibraltar,1978,0.05583
1148,Kazakhstan,1978,..
1149,Kosovo,1978,..
1150,Kyrgyzstan,1978,..
1151,Malta,1978,0.91718
1152,Republic of Moldova,1978,..
1153,Montenegro,1978,..
1154,Republic of North Macedonia,1978,..
1155,Romania,1978,174.373152
1156,Russian Federation,1978,..
1157,Serbia,1978,..
1158,Tajikistan,1978,..
1159,Turkmenistan,1978,..
1160,Ukraine,1978,..
1161,Uzbekistan,1978,..
1162,Former Soviet Union (if no detail),1978,2757.012492
1163,Former Yugoslavia (if no detail),1978,84.637934
1164,Non-OECD Europe and Eurasia,1978,3103.869522
1165,Algeria,1978,21.523505
1166,Angola,1978,2.576223
1167,Benin,1978,0.382204
1168,Botswana,1978,..
1169,Cameroon,1978,1.429745
1170,Congo,1978,0.679201
1171,Côte d'Ivoire,1978,3.983024
1172,Dem. Rep. of Congo,1978,2.861161
1173,Egypt,1978,32.949601
1174,Eritrea,1978,..
1175,Ethiopia,1978,1.253924
1176,Gabon,1978,1.743004
1177,Ghana,1978,2.527553
1178,Kenya,1978,4.152004
1179,Libya,1978,11.920872
1180,Mauritius,1978,0.604091
1181,Morocco,1978,12.445379
1182,Mozambique,1978,1.991258
1183,Namibia,1978,..
1184,Niger,1978,..
1185,Nigeria,1978,20.463966
1186,Senegal,1978,1.76294
1187,South Africa,1978,194.728749
1188,South Sudan,1978,..
1189,Sudan,1978,3.08119
1190,United Rep. of Tanzania,1978,1.486589
1191,Togo,1978,0.341609
1192,Tunisia,1978,6.263881
1193,Zambia,1978,3.627813
1194,Zimbabwe,1978,7.072354
1195,Other Africa,1978,10.485992
1196,Africa,1978,352.337832
1197,Bangladesh,1978,5.190365
1198,Brunei Darussalam,1978,1.87086
1199,Cambodia,1978,..
1200,DPR of Korea,1978,94.861217
1201,India,1978,230.977738
1202,Indonesia,1978,52.542092
1203,Malaysia,1978,19.45155
1204,Mongolia,1978,..
1205,Myanmar,1978,4.637676
1206,Nepal,1978,0.282386
1207,Pakistan,1978,21.283489
1208,Philippines,1978,33.724597
1209,Singapore,1978,11.755671
1210,Sri Lanka,1978,3.337852
1211,Chinese Taipei,1978,60.343927
1212,Thailand,1978,30.008132
1213,Viet Nam,1978,13.406579
1214,Other Asia,1978,14.330223
1215,Asia (excl. China),1978,598.004354
1216,People's Rep. of China,1978,1371.803873
1217,"Hong Kong, China",1978,15.443159
1218,"China (incl. Hong Kong, China)",1978,1387.247032
1219,Argentina,1978,92.362447
1220,Bolivia,1978,4.066274
1221,Brazil,1978,160.15253
1222,Colombia,1978,33.015425
1223,Costa Rica,1978,2.444064
1224,Cuba,1978,29.714283000000002
1225,Curaçao,1978,9.270318
1226,Dominican Republic,1978,5.829988
1227,Ecuador,1978,9.238904
1228,El Salvador,1978,2.024939
1229,Guatemala,1978,3.75494
1230,Haiti,1978,0.645046
1231,Honduras,1978,1.584455
1232,Jamaica,1978,7.000483
1233,Nicaragua,1978,2.353727
1234,Panama,1978,2.902162
1235,Paraguay,1978,1.401695
1236,Peru,1978,18.361593
1237,Suriname,1978,..
1238,Trinidad and Tobago,1978,5.878389
1239,Uruguay,1978,5.466872
1240,Venezuela,1978,67.006458
1241,Other Non-OECD Americas,1978,11.011304
1242,Non-OECD Americas,1978,475.486296
1243,Bahrain,1978,6.677345
1244,Islamic Rep. of Iran,1978,86.548198
1245,Iraq,1978,22.717821
1246,Jordan,1978,3.364461
1247,Kuwait,1978,20.002096
1248,Lebanon,1978,5.803474
1249,Oman,1978,1.545424
1250,Qatar,1978,3.831656
1251,Saudi Arabia,1978,52.850383
1252,Syrian Arab Republic ,1978,10.151429
1253,United Arab Emirates,1978,12.250029
1254,Yemen,1978,2.43593
1255,Middle East,1978,228.178246
1256,Canada,1979,417.3144
1257,Chile,1979,20.630206
1258,Mexico,1979,183.823468
1259,United States,1979,4800.31029
1260,OECD Americas,1979,5422.078364
1261,Australia,1979,197.378887
1262,Israel,1979,19.00854
1263,Japan,1979,917.872352
1264,Korea,1979,121.255918
1265,New Zealand,1979,16.358744
1266,OECD Asia Oceania,1979,1271.874441
1267,Austria,1979,55.916144
1268,Belgium,1979,132.333205
1269,Czech Republic,1979,174.865251
1270,Denmark,1979,63.078842
1271,Estonia,1979,..
1272,Finland,1979,54.120236
1273,France,1979,474.560633
1274,Germany,1979,1099.049164
1275,Greece,1979,44.8846
1276,Hungary,1979,83.386443
1277,Iceland,1979,1.826956
1278,Ireland,1979,27.053334
1279,Italy,1979,353.929429
1280,Latvia,1979,..
1281,Lithuania,1979,..
1282,Luxembourg,1979,13.262431
1283,Netherlands,1979,153.154959
1284,Norway,1979,28.798385
1285,Poland,1979,406.116245
1286,Portugal,1979,21.888958
1287,Slovak Republic,1979,51.543254
1288,Slovenia,1979,..
1289,Spain,1979,174.772942
1290,Sweden,1979,80.106144
1291,Switzerland,1979,38.6529
1292,Turkey,1979,67.555819
1293,United Kingdom,1979,623.134969
1294,OECD Europe,1979,4223.991243
1295,Albania,1979,6.694873
1296,Armenia,1979,..
1297,Azerbaijan,1979,..
1298,Belarus,1979,..
1299,Bosnia and Herzegovina,1979,..
1300,Bulgaria,1979,82.248604
1301,Croatia,1979,..
1302,Cyprus,1979,2.428702
1303,Georgia,1979,..
1304,Gibraltar,1979,0.077759
1305,Kazakhstan,1979,..
1306,Kosovo,1979,..
1307,Kyrgyzstan,1979,..
1308,Malta,1979,0.892115
1309,Republic of Moldova,1979,..
1310,Montenegro,1979,..
1311,Republic of North Macedonia,1979,..
1312,Romania,1979,178.746919
1313,Russian Federation,1979,..
1314,Serbia,1979,..
1315,Tajikistan,1979,..
1316,Turkmenistan,1979,..
1317,Ukraine,1979,..
1318,Uzbekistan,1979,..
1319,Former Soviet Union (if no detail),1979,2833.247379
1320,Former Yugoslavia (if no detail),1979,87.524415
1321,Non-OECD Europe and Eurasia,1979,3191.860766
1322,Algeria,1979,26.979872
1323,Angola,1979,2.539986
1324,Benin,1979,0.382315
1325,Botswana,1979,..
1326,Cameroon,1979,1.54213
1327,Congo,1979,0.653601
1328,Côte d'Ivoire,1979,3.653702
1329,Dem. Rep. of Congo,1979,3.202245
1330,Egypt,1979,36.356824
1331,Eritrea,1979,..
1332,Ethiopia,1979,1.32017
1333,Gabon,1979,1.331937
1334,Ghana,1979,2.213717
1335,Kenya,1979,4.102855
1336,Libya,1979,12.848423
1337,Mauritius,1979,0.606905
1338,Morocco,1979,13.333606
1339,Mozambique,1979,1.894822
1340,Namibia,1979,..
1341,Niger,1979,..
1342,Nigeria,1979,21.072207
1343,Senegal,1979,1.954134
1344,South Africa,1979,198.764867
1345,South Sudan,1979,..
1346,Sudan,1979,3.143836
1347,United Rep. of Tanzania,1979,1.524441
1348,Togo,1979,0.413016
1349,Tunisia,1979,7.321541
1350,Zambia,1979,3.243647
1351,Zimbabwe,1979,7.024612
1352,Other Africa,1979,12.265088
1353,Africa,1979,369.690499
1354,Bangladesh,1979,5.700371
1355,Brunei Darussalam,1979,1.96415
1356,Cambodia,1979,..
1357,DPR of Korea,1979,101.686411
1358,India,1979,250.569717
1359,Indonesia,1979,59.381316
1360,Malaysia,1979,21.743216
1361,Mongolia,1979,..
1362,Myanmar,1979,4.765234
1363,Nepal,1979,0.453753
1364,Pakistan,1979,22.971991
1365,Philippines,1979,34.937834
1366,Singapore,1979,12.673412
1367,Sri Lanka,1979,3.625343
1368,Chinese Taipei,1979,64.098657
1369,Thailand,1979,32.091515
1370,Viet Nam,1979,14.189147
1371,Other Asia,1979,15.89533
1372,Asia (excl. China),1979,646.747397
1373,People's Rep. of China,1979,1396.172436
1374,"Hong Kong, China",1979,14.278741
1375,"China (incl. Hong Kong, China)",1979,1410.451177
1376,Argentina,1979,97.480778
1377,Bolivia,1979,4.075837
1378,Brazil,1979,169.699513
1379,Colombia,1979,33.376454
1380,Costa Rica,1979,2.430977
1381,Cuba,1979,29.685228
1382,Curaçao,1979,9.180926
1383,Dominican Republic,1979,6.150973
1384,Ecuador,1979,9.699261
1385,El Salvador,1979,1.937137
1386,Guatemala,1979,4.21527
1387,Haiti,1979,0.651935
1388,Honduras,1979,1.684669
1389,Jamaica,1979,7.00646
1390,Nicaragua,1979,1.53856
1391,Panama,1979,3.059528
1392,Paraguay,1979,1.346566
1393,Peru,1979,19.198236
1394,Suriname,1979,..
1395,Trinidad and Tobago,1979,5.917776
1396,Uruguay,1979,5.94873
1397,Venezuela,1979,76.362663
1398,Other Non-OECD Americas,1979,10.337614
1399,Non-OECD Americas,1979,500.985091
1400,Bahrain,1979,7.137318
1401,Islamic Rep. of Iran,1979,95.753766
1402,Iraq,1979,26.533044
1403,Jordan,1979,3.464197
1404,Kuwait,1979,25.61693
1405,Lebanon,1979,6.29975
1406,Oman,1979,1.889158
1407,Qatar,1979,6.210288
1408,Saudi Arabia,1979,73.640004
1409,Syrian Arab Republic ,1979,13.339385
1410,United Arab Emirates,1979,14.498958
1411,Yemen,1979,2.635676
1412,Middle East,1979,277.018474
1413,Canada,1980,422.262325
1414,Chile,1980,21.405335
1415,Mexico,1980,204.603854
1416,United States,1980,4595.789109
1417,OECD Americas,1980,5244.060623
1418,Australia,1980,206.729609
1419,Israel,1980,18.852429
1420,Japan,1980,870.613152
1421,Korea,1980,125.599661
1422,New Zealand,1980,16.475724
1423,OECD Asia Oceania,1980,1238.270575
1424,Austria,1980,54.355279
1425,Belgium,1980,125.549715
1426,Czech Republic,1980,167.969147
1427,Denmark,1980,63.060801
1428,Estonia,1980,..
1429,Finland,1980,54.865628
1430,France,1980,455.214051
1431,Germany,1980,1048.150693
1432,Greece,1980,45.176142
1433,Hungary,1980,82.613644
1434,Iceland,1980,1.746981
1435,Ireland,1980,25.895837
1436,Italy,1980,355.353186
1437,Latvia,1980,..
1438,Lithuania,1980,..
1439,Luxembourg,1980,12.450372
1440,Netherlands,1980,145.417303
1441,Norway,1980,27.235484
1442,Poland,1980,416.002259
1443,Portugal,1980,23.753098
1444,Slovak Republic,1980,55.77679
1445,Slovenia,1980,..
1446,Spain,1980,186.254122
1447,Sweden,1980,73.120121
1448,Switzerland,1980,39.262145
1449,Turkey,1980,71.522558
1450,United Kingdom,1980,570.574002
1451,OECD Europe,1980,4101.319358
1452,Albania,1980,6.811556
1453,Armenia,1980,..
1454,Azerbaijan,1980,..
1455,Belarus,1980,..
1456,Bosnia and Herzegovina,1980,..
1457,Bulgaria,1980,85.032429
1458,Croatia,1980,..
1459,Cyprus,1980,2.574554
1460,Georgia,1980,..
1461,Gibraltar,1980,0.093542
1462,Kazakhstan,1980,..
1463,Kosovo,1980,..
1464,Kyrgyzstan,1980,..
1465,Malta,1980,0.992263
1466,Republic of Moldova,1980,..
1467,Montenegro,1980,..
1468,Republic of North Macedonia,1980,..
1469,Romania,1980,177.369151
1470,Russian Federation,1980,..
1471,Serbia,1980,..
1472,Tajikistan,1980,..
1473,Turkmenistan,1980,..
1474,Ukraine,1980,..
1475,Uzbekistan,1980,..
1476,Former Soviet Union (if no detail),1980,2935.714764
1477,Former Yugoslavia (if no detail),1980,84.159394
1478,Non-OECD Europe and Eurasia,1980,3292.747653
1479,Algeria,1980,27.736565
1480,Angola,1980,2.658145
1481,Benin,1980,0.394843
1482,Botswana,1980,..
1483,Cameroon,1980,1.668316
1484,Congo,1980,0.692372
1485,Côte d'Ivoire,1980,3.390969
1486,Dem. Rep. of Congo,1980,3.167521
1487,Egypt,1980,40.751362
1488,Eritrea,1980,..
1489,Ethiopia,1980,1.351695
1490,Gabon,1980,1.290714
1491,Ghana,1980,2.190291
1492,Kenya,1980,4.394629
1493,Libya,1980,17.588669
1494,Mauritius,1980,0.572348
1495,Morocco,1980,13.686748
1496,Mozambique,1980,2.343329
1497,Namibia,1980,..
1498,Niger,1980,..
1499,Nigeria,1980,25.354711
1500,Senegal,1980,2.040625
1501,South Africa,1980,208.410963
1502,South Sudan,1980,..
1503,Sudan,1980,3.668349
1504,United Rep. of Tanzania,1980,1.490209
1505,Togo,1980,0.366446
1506,Tunisia,1980,7.920133
1507,Zambia,1980,3.280686
1508,Zimbabwe,1980,7.974013
1509,Other Africa,1980,13.502881
1510,Africa,1980,397.887532
1511,Bangladesh,1980,6.581847
1512,Brunei Darussalam,1980,2.639083
1513,Cambodia,1980,..
1514,DPR of Korea,1980,108.129908
1515,India,1980,263.328833
1516,Indonesia,1980,67.615846
1517,Malaysia,1980,23.701845
1518,Mongolia,1980,..
1519,Myanmar,1980,5.072258
1520,Nepal,1980,0.519432
1521,Pakistan,1980,24.315825
1522,Philippines,1980,32.621289
1523,Singapore,1980,12.657553
1524,Sri Lanka,1980,3.623598
1525,Chinese Taipei,1980,71.390918
1526,Thailand,1980,33.743672
1527,Viet Nam,1980,14.903583
1528,Other Asia,1980,16.660366
1529,Asia (excl. China),1980,687.505856
1530,People's Rep. of China,1980,1363.829588
1531,"Hong Kong, China",1980,14.606744
1532,"China (incl. Hong Kong, China)",1980,1378.436332
1533,Argentina,1980,95.203787
1534,Bolivia,1980,4.20838
1535,Brazil,1980,167.799186
1536,Colombia,1980,34.805299
1537,Costa Rica,1980,2.158296
1538,Cuba,1980,30.492048
1539,Curaçao,1980,8.676232
1540,Dominican Republic,1980,6.329212
1541,Ecuador,1980,10.407166
1542,El Salvador,1980,1.595942
1543,Guatemala,1980,4.213934
1544,Haiti,1980,0.62034
1545,Honduras,1980,1.695725
1546,Jamaica,1980,6.543542
1547,Nicaragua,1980,1.8074
1548,Panama,1980,2.91099
1549,Paraguay,1980,1.347049
1550,Peru,1980,20.402545
1551,Suriname,1980,..
1552,Trinidad and Tobago,1980,6.370101
1553,Uruguay,1980,5.338523
1554,Venezuela,1980,83.370083
1555,Other Non-OECD Americas,1980,10.263183
1556,Non-OECD Americas,1980,506.558963
1557,Bahrain,1980,7.239605
1558,Islamic Rep. of Iran,1980,88.499924
1559,Iraq,1980,26.233201
1560,Jordan,1980,4.311927
1561,Kuwait,1980,26.431549
1562,Lebanon,1980,6.652979
1563,Oman,1980,2.248345
1564,Qatar,1980,6.982121
1565,Saudi Arabia,1980,99.437037
1566,Syrian Arab Republic ,1980,12.328176
1567,United Arab Emirates,1980,19.224044
1568,Yemen,1980,3.477099
1569,Middle East,1980,303.066007
1570,Canada,1981,402.774749
1571,Chile,1981,21.301263
1572,Mexico,1981,219.538366
1573,United States,1981,4533.920776
1574,OECD Americas,1981,5177.535154
1575,Australia,1981,207.361561
